,Id,Age,Sex,AvgTime,NumRaces,YrsSinceLast,Y1
28,92,0.234567901235,1,0.55313339301700981,0.0,0.846153846154,1
29,94,0.41975308642,1,0.63635481945687855,0.416666666667,0.0,1
30,98,0.234567901235,1,0.63972694717994627,0.25,0.384615384615,1
31,105,0.481481481481,1,0.45510295434198744,0.0833333333333,0.0,1
32,107,0.481481481481,1,0.50922112802148611,0.0,0.230769230769,1
33,110,0.358024691358,1,0.42264995523724264,0.0,0.0,1
34,112,0.172839506173,0,0.3745299910474485,0.0,0.0,1
35,123,0.41975308642,1,0.50978066248880927,0.25,0.0,1
36,132,0.296296296296,0,0.47623097582811103,0.0,0.0,1
37,133,0.543209876543,1,0.46262309758281112,0.0,0.0,1
38,134,0.296296296296,1,0.2930170098478066,0.0,0.0,1
39,135,0.481481481481,1,0.36011638316920325,0.0,0.0,1
40,137,0.296296296296,0,0.38164726947179944,0.0,0.307692307692,1
41,138,0.481481481481,0,0.57164279319606093,0.0833333333333,0.0,1
42,141,0.234567901235,0,0.7665771411518949,0.166666666667,0.0,1
43,142,0.296296296296,1,0.19991047448522828,0.0,0.0769230769231,1
44,144,0.358024691358,1,0.55646821844225602,0.0833333333333,0.0,1
45,145,0.41975308642,0,0.64552372426141447,0.166666666667,0.230769230769,1
46,151,0.481481481481,1,0.61681960608773501,0.25,0.0,1
47,154,0.296296296296,0,0.45120859444941808,0.0,0.0,1
48,158,0.41975308642,1,0.62784243509400184,0.166666666667,0.0769230769231,1
49,163,0.604938271605,1,0.72772306774097284,0.416666666667,0.0,1
50,165,0.481481481481,1,0.58722023276633839,0.0833333333333,0.0,1
51,168,0.358024691358,0,0.41096687555953448,0.0,0.0769230769231,1
52,169,0.41975308642,0,0.23003581020590869,0.0,0.0,1
53,170,0.41975308642,1,0.67788719785138762,0.0,0.0,1
54,177,0.234567901235,1,0.48255371530886304,0.25,0.0769230769231,1
55,178,0.296296296296,1,0.12766338406445837,0.0,0.0,1
56,180,0.358024691358,0,0.91111608475082073,0.166666666667,0.0,1
57,193,0.358024691358,1,0.33124440465532679,0.0,0.769230769231,1
58,195,0.604938271605,1,0.36714413607878243,0.0,0.0,1
59,196,0.358024691358,1,0.55049239033124442,0.0833333333333,0.0,1
60,198,0.481481481481,1,0.35049239033124441,0.0,0.0,1
61,202,0.358024691358,1,0.22547000895255148,0.0,0.0769230769231,1
62,205,0.296296296296,1,0.52390331244404653,0.0833333333333,0.0,1
63,212,0.41975308642,1,0.12958818263205013,0.0,0.0769230769231,1
64,214,0.604938271605,0,0.61862130707251561,0.25,0.0,1
65,221,0.604938271605,0,0.73809310653536253,0.0,0.461538461538,1
66,226,0.41975308642,1,0.23258728737690243,0.0,0.0,1
67,234,0.296296296296,1,0.27215756490599818,0.0,0.615384615385,1
68,248,0.358024691358,1,0.41037376902417189,0.25,0.307692307692,1
69,252,0.41975308642,0,0.66602506714413612,0.333333333333,0.0,1
70,253,0.358024691358,0,0.32318710832587288,0.0,0.0,1
71,264,0.41975308642,1,0.34444941808415397,0.0,0.0,1
72,271,0.481481481481,1,0.49079677708146824,0.333333333333,0.0,1
73,278,0.481481481481,1,0.2429274843330349,0.0,0.923076923077,1
74,280,0.234567901235,1,0.33885407341092211,0.0,0.0,1
75,287,0.111111111111,1,0.44216651745747537,0.0,0.0,1
76,289,0.296296296296,1,0.42806624888093109,0.0,0.769230769231,1
77,291,0.543209876543,1,0.49301700984780661,0.0,0.0,1
78,292,0.358024691358,1,0.60978812294837359,0.166666666667,0.307692307692,1
79,295,0.296296296296,1,0.24785138764547895,0.0,0.0,1
80,306,0.111111111111,1,0.41781557743957026,0.0,0.230769230769,1
81,308,0.41975308642,0,0.35957923008057296,0.0,0.0769230769231,1
82,314,0.358024691358,0,0.61239928379588182,0.0833333333333,0.230769230769,1
83,315,0.481481481481,1,0.21083258728737692,0.0,0.0,1
84,320,0.111111111111,0,0.75841539838854066,0.166666666667,0.0,1
85,322,0.234567901235,1,0.59920546105640105,0.25,0.0,1
86,323,0.358024691358,1,0.44617278424350942,0.0833333333333,0.0,1
87,324,0.358024691358,1,0.45341689048045358,0.166666666667,0.0,1
88,326,0.543209876543,1,0.82493285586392118,0.333333333333,0.0,1
89,328,0.111111111111,1,0.70572963294538948,0.0,0.307692307692,1
90,341,0.234567901235,1,0.65427484333034913,0.0833333333333,0.461538461538,1
91,346,0.172839506173,0,0.64198746642793192,0.0833333333333,0.0,1
92,347,0.37037037037,1,0.60088033422858855,0.166666666667,0.0,0
93,351,0.358024691358,0,0.42367949865711729,0.166666666667,0.0,1
94,352,0.543209876543,1,0.44175246195165624,0.25,0.0,1
95,354,0.296296296296,1,0.28818263205013428,0.0,0.0,1
96,356,0.358024691358,1,0.72918531781557749,0.0833333333333,0.0769230769231,1
97,367,0.234567901235,1,0.85850492390331246,0.166666666667,0.0,1
98,374,0.481481481481,1,0.25604297224709044,0.0,0.461538461538,1
99,375,0.358024691358,0,0.40447627573858552,0.0,0.0,1
100,378,0.604938271605,0,0.69000895255147721,0.333333333333,0.0,1
101,380,0.481481481481,0,0.55279767233661592,0.0833333333333,0.0,1
102,383,0.234567901235,1,0.25658012533572067,0.0,0.0,1
103,384,0.172839506173,0,0.65297672336615931,0.0833333333333,0.0,1
104,387,0.358024691358,1,0.55868397493285582,0.0833333333333,0.0,1
105,395,0.296296296296,1,0.35940017905102956,0.0,0.0769230769231,1
106,397,0.481481481481,1,0.50472247090420774,0.0833333333333,0.0769230769231,1
107,410,0.296296296296,1,0.49461056401074305,0.333333333333,0.0,1
108,412,0.666666666667,1,0.79453894359892574,0.25,0.0,1
109,419,0.543209876543,1,0.64264263042239766,0.833333333333,0.0,1
110,421,0.481481481481,1,0.45060429722470902,0.25,0.0,1
111,423,0.296296296296,1,0.22278424350940018,0.0,0.0,1
112,426,0.358024691358,1,0.25631154879140555,0.0,0.0,1
113,428,0.296296296296,1,0.34171888988361682,0.0,0.0769230769231,1
114,431,0.543209876543,1,0.21723366159355417,0.0,0.615384615385,1
115,436,0.481481481481,1,0.87910698299015222,0.583333333333,0.0,1
116,438,0.41975308642,0,0.45259623992837961,0.0,0.0769230769231,1
117,448,0.234567901235,1,0.20846016114592658,0.0,0.0769230769231,1
118,461,0.358024691358,1,0.54592658907788716,0.0833333333333,0.0769230769231,1
119,462,0.358024691358,1,0.82609668755595345,0.0833333333333,0.0,1
120,469,0.604938271605,1,0.64967547000895254,0.583333333333,0.0769230769231,1
121,470,0.345679012346,1,0.76053043867502235,0.25,0.230769230769,0
122,473,0.543209876543,0,0.52470904207699198,0.0,0.0,1
123,476,0.358024691358,0,0.44221128021486122,0.0,0.307692307692,1
124,479,0.41975308642,1,0.61722470904207705,0.333333333333,0.0,1
125,480,0.41975308642,1,0.41915846016114594,0.0,0.0769230769231,1
126,481,0.296296296296,1,0.53762309758281113,0.0833333333333,0.0769230769231,1
127,482,0.234567901235,1,0.7007162041181737,0.166666666667,0.0,1
128,483,0.41975308642,0,0.55282005371530885,0.0833333333333,0.0,1
129,490,0.543209876543,1,0.64018800358102057,0.333333333333,0.0769230769231,1
130,491,0.604938271605,1,0.55098478066248879,0.0833333333333,0.0,1
131,493,0.111111111111,1,0.27332139659803045,0.0,0.0,1
132,494,0.234567901235,1,0.36736794986571175,0.0,0.0769230769231,1
133,495,0.41975308642,1,0.41501790510295433,0.25,0.0769230769231,1
134,497,0.41975308642,1,0.61154879140555052,0.166666666667,0.0,1
135,499,0.481481481481,1,0.32202327663384067,0.0,0.0769230769231,1
136,501,0.234567901235,0,0.40156669650850491,0.0,0.0,1
137,504,0.543209876543,0,0.67104595643091614,0.416666666667,0.230769230769,1
138,521,0.358024691358,1,0.25957923008057299,0.0,0.0769230769231,1
139,523,0.358024691358,1,0.16244404655326769,0.0,0.307692307692,1
140,524,0.358024691358,1,0.51396598030438678,0.0833333333333,0.0,1
141,526,0.296296296296,1,0.34010743061772603,0.0,0.384615384615,1
142,528,0.481481481481,1,0.1719785138764548,0.0,0.0769230769231,1
143,538,0.41975308642,1,0.7908460161145926,0.416666666667,0.0,1
144,543,0.358024691358,1,0.32430617726051925,0.0,0.307692307692,1
145,544,0.358024691358,0,0.56530886302596239,0.0,0.0769230769231,1
146,548,0.543209876543,1,0.60540137272455974,0.666666666667,0.0,1
147,550,0.358024691358,1,0.13437779767233662,0.0,0.0,1
148,555,0.358024691358,1,0.60417412712623098,0.25,0.0,1
149,559,0.358024691358,1,0.61121307072515663,0.25,0.0,1
150,561,0.543209876543,1,0.55581915846016117,0.0,0.0,1
151,562,0.296296296296,1,0.17752909579230081,0.0,0.0,1
152,566,0.481481481481,1,0.2391674127126231,0.0,0.0,1
153,574,0.358024691358,1,0.45765443151298119,0.0,0.0,1
154,579,0.296296296296,0,0.54610564010743057,0.0833333333333,0.0,1
155,581,0.41975308642,1,0.52866095408620029,0.5,0.0,1
156,583,0.604938271605,0,0.53312444046553265,0.0833333333333,0.230769230769,1
157,588,0.358024691358,1,0.44033124440465532,0.0,0.0769230769231,1
158,589,0.481481481481,1,0.30143240823634737,0.0,0.230769230769,1
159,592,0.234567901235,1,0.20496866606982991,0.0,0.0,1
160,594,0.358024691358,0,0.44449418084153985,0.0833333333333,0.0,1
161,601,0.172839506173,0,0.31566696508504921,0.0,0.0769230769231,1
162,603,0.358024691358,1,0.39820948970456582,0.0833333333333,0.0769230769231,1
163,607,0.172839506173,1,0.47063563115487916,0.0,0.0769230769231,1
164,608,0.358024691358,1,0.6094001790510295,0.0,0.0769230769231,1
165,610,0.111111111111,1,0.58625783348254257,0.0,0.0769230769231,1
166,612,0.358024691358,0,0.55353625783348259,0.0833333333333,0.230769230769,1
167,624,0.41975308642,1,0.65498358698895853,0.166666666667,0.230769230769,1
168,627,0.296296296296,0,0.36750223813786931,0.0,0.0,1
169,634,0.481481481481,1,0.19149507609668756,0.0,0.384615384615,1
170,635,0.543209876543,1,0.49143539242017309,0.916666666667,0.0,1
171,638,0.296296296296,1,0.54315129811996421,0.0,0.0,1
172,644,0.543209876543,1,0.44771709937332138,0.0,0.0769230769231,1
173,653,0.41975308642,1,0.29319606087735006,0.0,0.0,1
174,657,0.234567901235,1,0.11101163831692032,0.0,0.0,1
175,658,0.296296296296,1,0.21163831692032228,0.0,0.0,1
176,659,0.543209876543,0,0.63191584601611461,0.0,0.0769230769231,1
177,660,0.358024691358,1,0.27085944494180841,0.0,0.0,1
178,661,0.358024691358,1,0.46606982990152196,0.0833333333333,0.0,1
179,663,0.604938271605,1,0.50992241122053117,0.166666666667,0.0769230769231,1
180,664,0.41975308642,0,0.64973142345568491,0.0833333333333,0.0,1
181,668,0.234567901235,1,0.22260519247985677,0.0,0.0769230769231,1
182,670,0.358024691358,1,0.77477618621307076,0.0833333333333,0.0,1
183,680,0.234567901235,1,0.30541629364368844,0.0,0.0769230769231,1
184,682,0.111111111111,1,0.29776186213070727,0.0,0.384615384615,1
185,692,0.41975308642,1,0.39932855863921218,0.0,0.0769230769231,1
186,693,0.234567901235,0,0.33576544315129814,0.0,0.0769230769231,1
187,697,0.172839506173,1,0.67736794986571169,0.333333333333,0.0,1
188,700,0.604938271605,1,0.85067144136078787,0.25,0.0,1
189,701,0.296296296296,0,0.54560205908683979,0.25,0.0769230769231,1
190,703,0.234567901235,1,0.62972247090420774,0.0,0.0,1
191,704,0.481481481481,0,0.69058863025962403,0.25,0.0769230769231,1
192,708,0.666666666667,1,0.94104744852282896,0.0833333333333,0.0,1
193,714,0.234567901235,1,0.35617726051924797,0.0,0.0,1
194,720,0.358024691358,1,0.50116383169203227,0.0,0.307692307692,1
195,721,0.172839506173,0,0.16383169203222919,0.0,0.0,1
196,724,0.358024691358,0,0.60118621307072517,0.0833333333333,0.0,1
197,729,0.41975308642,1,0.50324529991047451,0.0833333333333,0.0769230769231,1
198,740,0.234567901235,0,0.26808415398388541,0.0,0.0,1
199,749,0.358024691358,0,0.43992837958818265,0.0,0.0,1
200,752,0.358024691358,1,0.20000000000000001,0.0,0.0,1
201,759,0.41975308642,0,0.50917636526410026,0.0,0.0,1
202,762,0.41975308642,1,0.64018700885307878,0.666666666667,0.0,1
203,765,0.604938271605,1,0.53148313936138469,0.166666666667,0.0,1
204,769,0.41975308642,0,0.48115487914055499,0.333333333333,0.0769230769231,1
205,770,0.604938271605,1,0.18227394807520142,0.0,0.0,1
206,772,0.296296296296,1,0.4158012533572068,0.0,0.0,1
207,773,0.234567901235,0,0.35675917636526411,0.0,0.0,1
208,774,0.41975308642,1,0.29270367054610563,0.0,0.0,1
209,776,0.234567901235,1,0.44691136974037599,0.0,0.0769230769231,1
210,779,0.296296296296,1,0.4098366159355416,0.25,0.384615384615,1
211,786,0.41975308642,0,0.40188003581020593,0.0,0.0,1
212,789,0.79012345679,1,0.72852879737391829,0.416666666667,0.307692307692,1
213,796,0.172839506173,0,0.29498657117278426,0.0,0.0,1
214,797,0.296296296296,1,0.57094897045658011,0.0833333333333,0.0,1
215,801,0.481481481481,1,0.32739480752014322,0.0,0.692307692308,1
216,804,0.172839506173,1,0.35467770814682187,0.0833333333333,0.0,1
217,805,0.41975308642,1,0.61582363473589974,0.0833333333333,0.0,1
218,808,0.481481481481,0,0.75890778871978515,0.0833333333333,0.0769230769231,1
219,813,0.358024691358,0,0.45333482542524617,0.0833333333333,0.0,1
220,819,0.604938271605,1,0.71126902417188897,0.25,0.0,1
221,820,0.543209876543,1,0.56790510295434193,0.0833333333333,0.0,1
222,833,0.358024691358,1,0.4049686660698299,0.0833333333333,0.0,1
223,834,0.296296296296,0,0.64265890778871981,0.0,0.0769230769231,1
224,837,0.172839506173,0,0.49498657117278422,0.0833333333333,0.230769230769,1
225,846,0.358024691358,1,0.1248433303491495,0.0,0.0,1
226,847,0.41975308642,1,0.55530438675022387,0.0833333333333,0.0,1
227,850,0.604938271605,0,0.84885407341092223,0.333333333333,0.0769230769231,1
228,855,0.296296296296,1,0.32130707251566698,0.0,0.0,1
229,857,0.172839506173,0,0.52981199641897936,0.0,0.0769230769231,1
230,861,0.543209876543,1,0.70160332058272978,0.833333333333,0.0,1
231,870,0.481481481481,1,0.51486123545210383,0.166666666667,0.0,1
232,877,0.358024691358,1,0.34646374216651743,0.0,0.0,1
233,886,0.666666666667,1,0.73963493484531984,0.666666666667,0.0769230769231,1
234,887,0.234567901235,1,0.42784243509400177,0.0,0.615384615385,1
235,891,0.604938271605,1,0.35147717099373321,0.0,0.307692307692,1
236,904,0.41975308642,0,0.50924350940017904,0.0833333333333,0.0,1
237,909,0.481481481481,1,0.50117875261116085,0.166666666667,0.0,1
238,913,0.41975308642,0,0.46837511190689346,0.0833333333333,0.0,1
239,918,0.481481481481,1,0.45483437779767233,0.0833333333333,0.0769230769231,1
240,922,0.543209876543,1,0.63133393017009842,0.0833333333333,0.0,1
241,928,0.234567901235,1,0.4864816472694718,0.0,0.0,1
242,929,0.234567901235,1,0.3933303491495076,0.0,0.769230769231,1
243,936,0.296296296296,1,0.38558639212175472,0.0,0.0,1
244,937,0.41975308642,1,0.39941808415398389,0.166666666667,0.0,1
245,938,0.234567901235,1,0.2316025067144136,0.0,0.0,1
246,942,0.234567901235,0,0.52119516562220236,0.0833333333333,0.0,1
247,945,0.481481481481,1,0.67514174873172195,0.166666666667,0.0769230769231,1
248,951,0.543209876543,1,0.64726051924798567,0.333333333333,0.0769230769231,1
249,955,0.358024691358,1,0.42106087735004477,0.25,0.0,1
250,957,0.481481481481,1,0.47108325872873769,0.0833333333333,0.0,1
251,959,0.481481481481,1,0.21808415398388542,0.0,0.923076923077,1
252,963,0.79012345679,1,0.89292748433303493,0.666666666667,0.0,1
253,971,0.481481481481,0,0.36835273052820056,0.0,0.0769230769231,1
254,981,0.296296296296,1,0.57842435094001787,0.166666666667,0.230769230769,1
255,985,0.41975308642,1,0.76190689346463747,0.166666666667,0.0,1
256,986,0.296296296296,1,0.51647269471799462,0.166666666667,0.0,1
257,996,0.41975308642,1,0.37788719785138764,0.0833333333333,0.0769230769231,1
258,1000,0.358024691358,1,0.51801700984780663,0.0833333333333,0.461538461538,1
259,1007,0.666666666667,1,0.48173679498657118,0.0833333333333,0.538461538462,1
260,1013,0.296296296296,1,0.5215756490599821,0.0833333333333,0.0,1
261,1015,0.41975308642,1,0.32757385854968668,0.0,0.0,1
262,1025,0.296296296296,0,0.42493285586392121,0.0,0.692307692308,1
263,1026,0.358024691358,0,0.50922112802148611,0.0,0.230769230769,1
264,1031,0.41975308642,1,0.40611757684273347,0.166666666667,0.0,1
265,1034,0.358024691358,1,0.59476275738585493,0.0,0.0769230769231,1
266,1038,0.358024691358,1,0.84534467323187112,0.25,0.0,1
267,1042,0.358024691358,1,0.36978513876454788,0.0,0.0769230769231,1
268,1049,0.296296296296,1,0.68039391226499557,0.0833333333333,0.0,1
269,1053,0.604938271605,1,0.64628469113697407,0.0,0.0,1
270,1057,0.358024691358,0,0.74568487018800356,0.333333333333,0.0769230769231,1
271,1058,0.234567901235,0,0.43222918531781557,0.0,0.0,1
272,1059,0.481481481481,1,0.5618173679498657,0.0833333333333,0.0,1
273,1061,0.296296296296,0,0.72940913160250676,0.0833333333333,0.0,1
274,1062,0.172839506173,1,0.52166517457475381,0.0,0.0,1
275,1063,0.604938271605,1,0.86186772605192485,0.583333333333,0.0,1
276,1065,0.41975308642,1,0.50192479856759176,0.0,0.0,1
277,1066,0.0493827160494,1,0.35738585496866609,0.0,0.0,1
278,1067,0.543209876543,0,0.6953088630259624,0.333333333333,0.0,1
279,1071,0.543209876543,1,0.72315726648761558,0.166666666667,0.0,1
280,1072,0.358024691358,1,0.37625335720680392,0.0833333333333,0.0,1
281,1075,0.481481481481,1,0.30702775290957923,0.0,0.230769230769,1
282,1080,0.296296296296,1,0.37741718889883619,0.0833333333333,0.0769230769231,1
283,1081,0.543209876543,0,0.56709937332139659,0.0,0.384615384615,1
284,1082,0.41975308642,1,0.18106535362578335,0.0,0.0,1
285,1084,0.41975308642,0,0.50899731423455685,0.0,0.0769230769231,1
286,1089,0.481481481481,1,0.4982094897045658,0.0,0.0,1
287,1093,0.481481481481,1,0.65486421963592956,0.166666666667,0.0,1
288,1096,0.358024691358,1,0.45494628469113696,0.0833333333333,0.0,1
289,1101,0.234567901235,1,0.46228737690241717,0.0833333333333,0.0,1
290,1106,0.481481481481,1,0.71113313722982485,0.5,0.0,1
291,1107,0.41975308642,0,0.48513876454789617,0.0,0.0,1
292,1108,0.481481481481,1,0.32332139659803044,0.0,0.0769230769231,1
293,1114,0.296296296296,1,0.71815129811996414,0.0833333333333,0.0,1
294,1116,0.358024691358,1,0.24077887197851389,0.0,0.538461538462,1
295,1118,0.358024691358,0,0.68688451208594448,0.166666666667,0.0769230769231,1
296,1120,0.296296296296,1,0.32170993733213965,0.0,0.0,1
297,1121,0.481481481481,1,0.54700089525514772,0.0,0.538461538462,1
298,1125,0.481481481481,1,0.44541181736794988,0.0833333333333,0.0,1
299,1131,0.358024691358,1,0.50908683974932856,0.0833333333333,0.0,1
300,1136,0.41975308642,1,0.62742166517457476,0.333333333333,0.0,1
301,1142,0.358024691358,1,0.22148612354521038,0.0,0.0769230769231,1
302,1144,0.358024691358,1,0.21401074306177262,0.0,0.0,1
303,1146,0.358024691358,0,0.36906893464637419,0.0,0.0769230769231,1
304,1148,0.41975308642,0,0.7071172784243509,0.333333333333,0.230769230769,1
305,1150,0.41975308642,0,0.52341092211280216,0.0,0.230769230769,1
306,1158,0.296296296296,1,0.38572068039391227,0.0,0.307692307692,1
307,1165,0.481481481481,1,0.3431512981199642,0.0,0.230769230769,1
308,1167,0.234567901235,0,0.54547896150402864,0.0833333333333,0.0,1
309,1168,0.296296296296,1,0.67186660698299017,0.25,0.384615384615,1
310,1173,0.358024691358,1,0.50324529991047451,0.0833333333333,0.307692307692,1
311,1175,0.41975308642,1,0.43637720083557147,0.166666666667,0.0769230769231,1
312,1183,0.234567901235,1,0.2624440465532677,0.0,0.538461538462,1
313,1186,0.728395061728,1,0.65951208594449418,0.416666666667,0.0,1
314,1187,0.41975308642,0,0.43563115487914056,0.0833333333333,0.0,1
315,1190,0.41975308642,1,0.61148910772903609,0.166666666667,0.0,1
316,1191,0.358024691358,1,0.44033124440465532,0.0,0.0769230769231,1
317,1196,0.481481481481,0,0.72271262309758277,0.333333333333,0.0,1
318,1201,0.358024691358,1,0.35881826320501342,0.0,0.0769230769231,1
319,1203,0.543209876543,0,0.86587585795284994,0.166666666667,0.0,1
320,1207,0.41975308642,1,0.61529394210683375,0.166666666667,0.230769230769,1
321,1220,0.358024691358,1,0.31862130707251568,0.0,0.0769230769231,1
322,1224,0.358024691358,1,0.62102357505222316,0.166666666667,0.0,1
323,1229,0.543209876543,1,0.9404705063165224,0.666666666667,0.0,1
324,1233,0.296296296296,1,0.28352730528200537,0.0,0.0,1
325,1235,0.41975308642,1,0.16544315129811996,0.0,0.0,1
326,1243,0.604938271605,1,0.61922560429722473,0.0833333333333,0.0,1
327,1245,0.358024691358,0,0.56611459265890773,0.0,0.0769230769231,1
328,1246,0.358024691358,1,0.5215756490599821,0.166666666667,0.0,1
329,1249,0.358024691358,1,0.27533572068039391,0.0,0.0,1
330,1250,0.41975308642,1,0.57423157266487612,0.166666666667,0.0769230769231,1
331,1252,0.543209876543,0,0.60993733213965984,0.0833333333333,0.307692307692,1
332,1256,0.543209876543,1,0.66904207699194274,0.333333333333,0.0,1
333,1257,0.358024691358,1,0.5189346463742166,0.0,0.0769230769231,1
334,1272,0.481481481481,1,0.34646374216651743,0.0,0.0769230769231,1
335,1284,0.172839506173,0,0.3002685765443151,0.0,0.0,1
336,1286,0.172839506173,1,0.491047448522829,0.0833333333333,0.0,1
337,1287,0.543209876543,1,0.42717099373321399,0.0,0.0,1
338,1289,0.481481481481,1,0.47880483437779769,0.0833333333333,0.230769230769,1
339,1290,0.41975308642,1,0.36248880931065353,0.0,0.0,1
340,1292,0.234567901235,1,0.57130707251566692,0.0,0.230769230769,1
341,1293,0.41975308642,1,0.34068934646374216,0.0,0.0,1
342,1297,0.666666666667,1,0.94725156669650856,0.333333333333,0.0,1
343,1298,0.481481481481,1,0.51152960736667097,0.5,0.0,1
344,1302,0.259259259259,1,0.21244404655326768,0.0,0.0769230769231,0
345,1307,0.358024691358,1,0.5946135481945688,0.166666666667,0.0,1
346,1315,0.111111111111,1,0.65172336615935544,0.0833333333333,0.461538461538,1
347,1319,0.481481481481,1,0.28701880035810207,0.0,0.0,1
348,1320,0.481481481481,1,0.45826618919725454,0.166666666667,0.461538461538,1
349,1333,0.481481481481,0,0.39288272157564907,0.0,0.0769230769231,1
350,1337,0.41975308642,1,0.42990152193375114,0.0,0.307692307692,1
351,1338,0.493827160494,1,0.7725940017905103,0.583333333333,0.0,0
352,1353,0.481481481481,0,0.26324977618621309,0.0,0.0,1
353,1354,0.543209876543,0,0.33052820053715309,0.0,0.461538461538,1
354,1355,0.296296296296,1,0.26589077887197854,0.0,0.0,1
355,1356,0.41975308642,1,0.26956132497761864,0.0,0.230769230769,1
356,1364,0.604938271605,1,0.52470904207699198,0.0,0.0,1
357,1367,0.604938271605,1,0.43200537153088631,0.0,0.307692307692,1
358,1377,0.358024691358,1,0.3898388540734109,0.0,0.0769230769231,1
359,1380,0.172839506173,0,0.37573858549686662,0.0,0.0,1
360,1382,0.234567901235,1,0.64682184422560429,0.166666666667,0.230769230769,1
361,1383,0.543209876543,1,0.48822739480752014,0.0,0.0,1
362,1385,0.481481481481,0,0.59623353369996157,0.5,0.0,1
363,1389,0.296296296296,1,0.60906445837063561,0.0833333333333,0.0,1
364,1392,0.296296296296,1,0.56696508504923904,0.166666666667,0.230769230769,1
365,1394,0.41975308642,1,0.19086839749328557,0.0,0.0769230769231,1
366,1396,0.296296296296,1,0.39082363473589971,0.0833333333333,0.230769230769,1
367,1398,0.172839506173,1,0.56656222023276637,0.0,0.0,1
368,1400,0.358024691358,0,0.30814682184422559,0.0,0.0,1
369,1404,0.296296296296,1,0.45452103849597136,0.0,0.0,1
370,1408,0.543209876543,1,0.87465308863025959,0.25,0.0,1
371,1415,0.358024691358,1,0.60626678603401973,0.0833333333333,0.0,1
372,1423,0.358024691358,1,0.45353625783348256,0.0833333333333,0.0,1
373,1429,0.296296296296,1,0.27860340196956135,0.0,0.384615384615,1
374,1432,0.296296296296,1,0.29073410922112802,0.0,0.0769230769231,1
375,1434,0.111111111111,1,0.35555058191584604,0.0,0.0769230769231,1
376,1440,0.111111111111,1,0.31911369740376005,0.0,0.0769230769231,1
377,1444,0.481481481481,1,0.69008753605888784,0.666666666667,0.0,1
378,1448,0.296296296296,1,0.40420769919427035,0.0,0.0,1
379,1449,0.296296296296,1,0.59425544613548198,0.166666666667,0.0,1
380,1452,0.604938271605,1,0.26132497761862133,0.0,0.0,1
381,1453,0.358024691358,1,0.62286257833482539,0.25,0.0,1
382,1454,0.358024691358,0,0.64216651745747533,0.333333333333,0.0,1
383,1457,0.296296296296,1,0.32918531781557742,0.0,0.0769230769231,1
384,1463,0.358024691358,1,0.41754700089525515,0.0833333333333,0.0,1
385,1468,0.296296296296,1,0.52842435094001794,0.0833333333333,0.0,1
386,1470,0.358024691358,1,0.58683974932855865,0.0833333333333,0.461538461538,1
387,1472,0.234567901235,0,0.65203670546105641,0.0833333333333,0.230769230769,1
388,1473,0.234567901235,1,0.28285586392121753,0.0,0.0,1
389,1474,0.296296296296,1,0.55468516860638617,0.416666666667,0.0,1
390,1482,0.543209876543,0,0.6856311548791405,0.0,0.0,1
391,1483,0.543209876543,1,0.28576544315129809,0.0,0.230769230769,1
392,1489,0.41975308642,1,0.40085049239033127,0.0,0.0769230769231,1
393,1490,0.481481481481,1,0.56712175470008952,0.25,0.230769230769,1
394,1493,0.234567901235,1,0.21410026857654432,0.0,0.0,1
